index,title,author,pages,genre,description,published_date,publisher,average_rating,ratings_count,thumbnail
1645,General and Synthetic Methods,G. Pattenden,736.0,Reference,annotation specialist periodical reports provide systematic and detailed review coverage of progress in the major areas of chemical research written by experts in their specialist fields the series creates a unique service for the active research chemist supplying regular critical indepth accounts of progress in particular areas of chemistry for over 80 years the royal society of chemistry and its predecessor the chemical society have been publishing reports charting developments in chemis,1987-01-01 00:00:00,royal society of chemistry,5.0,0,http://books.google.com/books/content?id=dpmegh1uQWAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1646,Strong Democracy,Benjamin R. Barber,372.0,History,one of the chosen few an enduring contribution to democratic thoughtbruce ackerman sterling professor of law and political science yale university,2003-01-01 00:00:00,univ of california press,5.0,1,http://books.google.com/books/content?id=2YbevnCXAhgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1647,Handbook of Psychopharmacology,"Leslie Iversen, Solomon H. Snyder",652.0,Health & Medical,volumes 7 and 8 of the handbook were published in 1977 in volume 7 methods for studying unconditioned and conditioned behavior were reviewed attention was given to both ethological methods and operant conditioning techniques as applied to some selected aspects of behavior genetic developmental and environmental factors influencing behavior were also discussed in volume 8 neurotransmitter systems and in par ticular brain circuits were discussed in relation to behavior and to the effects,2013-11-11 00:00:00,springer science and business media,,0,http://books.google.com/books/content?id=DEjtBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1652,The Constitution of Society,Anthony Giddens,585.0,Social Science,anthony giddens has been in the forefront of developments in social theory for the past decade in the constitution of society he outlines the distinctive position he has evolved during that period and offers a full statement of a major new perspective in social thought a synthesis and elaboration of ideas touched on in previous works but described here for the first time in an integrated and comprehensive form a particular feature is giddenss concern to connect abstract problems of theory to,2013-06-28 00:00:00,john wiley and sons,5.0,0,http://books.google.com/books/content?id=YD87I8uPvnUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1657,Little Fox Goes to the End of the World,Ann Tompert,40.0,Children,one day while chasing a butterfly little fox strayed farther and farther from her home come back little fox called her mother or you may get lost but little fox was tired of playing near the mouth of her den some day she said im going to travel to the end of the world oh said her mother is the end of the world very far as little foxs imagination soars she tells her mother how she will outsmart bears tigers elephants monkeys and even crocodiles but finally sh,2010-01-01 00:00:00,marshall cavendish,,0,http://books.google.com/books/content?id=HQ3fUM_cJMMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1661,Home Before Dark,Susan Cheever,260.0,Biography,susan cheever uses previously unpublished letters journals and her own precious memories to create an insightful and candid tribute to her father john cheever,1999-01-01 00:00:00,simon and schuster,4.0,1,http://books.google.com/books/content?id=QlGGYJMosCEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1663,Non-linear Elastic Deformations,R. W. Ogden,562.0,Technology,classic in the field covers application of theory of finite elasticity to solution of boundaryvalue problems analysis of mechanical properties of solid materials capable of large elastic deformations problems references,1997-01-01 00:00:00,courier corporation,,0,http://books.google.com/books/content?id=2u7wCaojfbEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1664,Frost,William H. Pritchard,314.0,Biography,although this book does not attempt to revive the image of frost as a benign whitehaired sage it does present him in a strikingly different light than did lawrance thompsons controversial threevolume biography william h pritchard sees frost whole demonstrating the complex interaction between the poets life and work based not only on the poetry but on letters notebooks recorded interviews and public appearances as well frost a literary life reconsidered examines the most interes,1993-01-01 00:00:00,univ of massachusetts press,5.0,0,http://books.google.com/books/content?id=7Drz3CNhqokC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1665,The Permanent Alliance,Williams,419.0,Government,the permanent alliance,1977-08-01 00:00:00,martinus nijhoff publishers,1.0,0,http://books.google.com/books/content?id=gDoeEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1666,Psychoanalytic Criticism,Elizabeth Wright,214.0,Literature,first published in 2002 modes and categories inherited from the past no longer seem to fit the reality experienced by a new generation new accents is intended as a positive response to the initiative offered by such a situation each volume in the series will seek to encourage rather than resist the process of change to stretch rather than reinforce the boundaries that currently define literature and its academic study the purpose of this book is to give a critical overview of what has bec,2013-08-21 00:00:00,routledge,,0,http://books.google.com/books/content?id=SdyAAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1667,Latest Achievements of Diabetes Research,"F. Belfiore, A. M. Rabuazzo",309.0,Health & Medical,latest achievements of diabetes research,1986-08-21 00:00:00,karger medical and scientific publishers,,0,http://books.google.com/books/content?id=nOA3EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1668,"The Case of Peter Pan, Or the Impossibility of Children's Fiction",Jacqueline Rose,204.0,Literature,peter pan jacqueline rose contends forces us to question what it is we are doing in the endless production and dissemination of childrens fiction in a preface written for this edition rose considers some of peter pans new guises and their implications from spielbergs hook to the lesbian production of the play at the london drill hall in 1991 to debates in the english house of lords to a newly claimed status as the icon of transvestite culture peter pan continues to demonstrate its b,1993-01-01 00:00:00,university of pennsylvania press,,0,http://books.google.com/books/content?id=ao1045IYK8sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1669,Digital Computer Applications to Process Control,M. Paul,623.0,Science,considers the application of modern control engineering on digital computers with a view to improving productivity and product quality easing supervision of industrial processes and reducing energy consumption and pollution the topics covered may be divided into two main subject areas 1 applications of digital control in the chemical and oil industries in water turbines energy and power systems robotics and manufacturing cement metallurgical processes traffic control heating and co,2016-11-04 00:00:00,elsevier,,0,http://books.google.com/books/content?id=aJfOBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
1671,Comprehensive Organic Functional Group Transformations,"Alan R. Katritzky, Stanley M. Roberts, Otto Meth-Cohn, Charles Wayne Rees",1452.0,Science,this volume covers the formation of carboncarbon single double and triple bonds by substitution and addition reactions as well as by various rearrangements the formation of carboncarbon multiple bonds by elimination and condensation procedures is fully documented in addition the synthesis of carbonhydrogen bonds principally by substitution and addition reactions is featured as is the preparation of a wide variety of carboncentred anions cations and radicals,1995-01-01 00:00:00,elsevier,,0,http://books.google.com/books/content?id=0ukR60lO5S8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
